,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
1941,이카플러그,연산동일동미라주2 충전소,1,AC완속,부산광역시,연제구,"부산광역시 연제구 반송로 80(연산동, 연산동 일동 미라주 더 스타)(더 스타)",거주자외 출입제한,"반송로 80(연산동, 연산동 일동 미라주 더 스타)(더 스타)"
1942,이카플러그,연산동일동미라주2 충전소,11,AC완속,부산광역시,연제구,"부산광역시 연제구 반송로 80(연산동, 연산동 일동 미라주 더 스타)(더 스타)",거주자외 출입제한,"반송로 80(연산동, 연산동 일동 미라주 더 스타)(더 스타)"
1943,이카플러그,연산자이아파트 1(111동),1,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1944,이카플러그,연산자이아파트 1(111동),2,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1945,이카플러그,연산자이아파트 1(111동),11,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1946,이카플러그,연산자이아파트2(118동),1,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1947,이카플러그,연산자이아파트2(118동),11,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1948,이카플러그,연산자이아파트3(105동),1,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1949,이카플러그,연산자이아파트3(105동),2,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1950,이카플러그,연산자이아파트3(105동),11,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1951,이카플러그,연산자이아파트4(115동),1,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1952,이카플러그,연산자이아파트4(115동),11,AC완속,부산광역시,연제구,"부산광역시 연제구 과정로343번길 43(연산동, 연산 자이)(연산 자이)",거주자외 출입제한,"과정로343번길 43(연산동, 연산 자이)(연산 자이)"
1953,이카플러그,영도 남항초등학교,1,AC완속,부산광역시,영도구,부산광역시 영도구 남항새싹길 55교내주차장,시설 상황에 따라 이용이 제한될 수 있음,남항새싹길 55교내주차장
1954,이카플러그,영도 남항초등학교,2,AC완속,부산광역시,영도구,부산광역시 영도구 남항새싹길 55교내주차장,시설 상황에 따라 이용이 제한될 수 있음,남항새싹길 55교내주차장
1955,이카플러그,태진팰리스2차,1,AC완속,부산광역시,금정구,부산광역시 금정구 온천장로125번길 28-1지상1층 경비실옆(604-11 금정산태진팰리스2차),거주자외 출입제한,온천장로125번길 28-1지상1층 경비실옆(604-11 금정산태진팰리스2차)
1956,이카플러그,투썸플레이스 부산가덕도점,1,AC완속,부산광역시,강서구,부산광역시 강서구 가덕해안로 590옥외주차장,시설 상황에 따라 이용이 제한될 수 있음,가덕해안로 590옥외주차장
1957,이카플러그,투썸플레이스 부산가덕도점,2,AC완속,부산광역시,강서구,부산광역시 강서구 가덕해안로 590옥외주차장,시설 상황에 따라 이용이 제한될 수 있음,가덕해안로 590옥외주차장
1958,이카플러그,한국수력원자력,1,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 길천길 96-1(고리)(고리 81),시설 상황에 따라 이용이 제한될 수 있음,장안읍 길천길 96-1(고리)(고리 81)
1959,이카플러그,한국수력원자력,2,AC완속,부산광역시,기장군,부산광역시 기장군 장안읍 길천길 96-1(고리)(고리 81),시설 상황에 따라 이용이 제한될 수 있음,장안읍 길천길 96-1(고리)(고리 81)
1960,파워큐브,(IDS)아델하임 입주자대표회의,1,AC완속,부산광역시,사하구,부산광역시 사하구 사하로 182(괴정동 955-4),거주자외 출입제한,사하로 182(괴정동 955-4)
1961,파워큐브,(IDS)아델하임 입주자대표회의,2,AC완속,부산광역시,사하구,부산광역시 사하구 사하로 182(괴정동 955-4),거주자외 출입제한,사하로 182(괴정동 955-4)
1962,파워큐브,(IDS)아델하임 입주자대표회의,3,AC완속,부산광역시,사하구,부산광역시 사하구 사하로 182(괴정동 955-4),거주자외 출입제한,사하로 182(괴정동 955-4)
1963,파워큐브,21센츄리시티,1,AC완속,부산광역시,남구,부산광역시 남구 수영로 312,시설 상황에 따라 이용이 제한될 수 있음,영로 312
1964,파워큐브,21센츄리시티,2,AC완속,부산광역시,남구,부산광역시 남구 수영로 312,시설 상황에 따라 이용이 제한될 수 있음,영로 312
1965,파워큐브,21센츄리시티,3,AC완속,부산광역시,남구,부산광역시 남구 수영로 312,시설 상황에 따라 이용이 제한될 수 있음,영로 312
1966,파워큐브,GS하이츠자이아파트 301,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1967,파워큐브,GS하이츠자이아파트 301,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1968,파워큐브,GS하이츠자이아파트 301,3,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1969,파워큐브,GS하이츠자이아파트 302,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1970,파워큐브,GS하이츠자이아파트 302,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1971,파워큐브,GS하이츠자이아파트 302,3,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1972,파워큐브,GS하이츠자이아파트 303,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1973,파워큐브,GS하이츠자이아파트 303,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1974,파워큐브,GS하이츠자이아파트 304,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1975,파워큐브,GS하이츠자이아파트 304,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1976,파워큐브,GS하이츠자이아파트 304,3,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1977,파워큐브,GS하이츠자이아파트 305,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1978,파워큐브,GS하이츠자이아파트 305,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1979,파워큐브,GS하이츠자이아파트 306,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1980,파워큐브,GS하이츠자이아파트 306,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1981,파워큐브,GS하이츠자이아파트 306,3,AC완속,부산광역시,남구,부산광역시 남구 신선로 566지하주차장,거주자외 출입제한,선로 566지하주차장
1982,파워큐브,GS하이츠자이아파트 307,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 566(197 GS하이츠자이),거주자 외 출입제한,선로 566(197 GS하이츠자이)
1983,파워큐브,GS하이츠자이아파트 307,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 566(197 GS하이츠자이),거주자 외 출입제한,선로 566(197 GS하이츠자이)
1984,파워큐브,GS하이츠자이아파트 308,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 566(197 GS하이츠자이),거주자 외 출입제한,선로 566(197 GS하이츠자이)
1985,파워큐브,GS하이츠자이아파트 308,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 566(197 GS하이츠자이),거주자 외 출입제한,선로 566(197 GS하이츠자이)
1986,파워큐브,GS하이츠자이아파트 309,1,AC완속,부산광역시,남구,부산광역시 남구 신선로 566(197 GS하이츠자이),거주자 외 출입제한,선로 566(197 GS하이츠자이)
1987,파워큐브,GS하이츠자이아파트 309,2,AC완속,부산광역시,남구,부산광역시 남구 신선로 566(197 GS하이츠자이),거주자 외 출입제한,선로 566(197 GS하이츠자이)
1988,파워큐브,GS하이츠자이아파트 309,3,AC완속,부산광역시,남구,부산광역시 남구 신선로 566(197 GS하이츠자이),거주자 외 출입제한,선로 566(197 GS하이츠자이)
1989,파워큐브,LG 메트로시티 401 ,1,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
1990,파워큐브,LG 메트로시티 401 ,2,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
1991,파워큐브,LG 메트로시티 401 ,3,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
1992,파워큐브,LG 메트로시티 401 ,4,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
1993,파워큐브,LG 메트로시티 402,1,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
1994,파워큐브,LG 메트로시티 402,2,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
1995,파워큐브,LG 메트로시티 402,3,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
1996,파워큐브,LG 메트로시티 402,4,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
1997,파워큐브,LG 메트로시티 403,1,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
1998,파워큐브,LG 메트로시티 403,2,AC완속,부산광역시,남구,부산광역시 남구 분포로 111 (용호동)지하주차장,거주자외 출입제한,포로 111 (용호동)지하주차장
